Category Name,Place,RacerID,First Name,Last Name,Team Name,Time,License,Carried Points,Scored Points,
Men Elite,1,174015,Thibau,Nys,BALOISE GLOWI LIONS,1:01:13,,140.64076260618,116.2172698054,
Men Elite,2,153653,Cameron,Mason,SEVEN RACING,1:01:14,,151.50263454853,118.96217804677,
Men Elite,3,91571,Joris,Nieuwenhuis,RIDLEY RACING TEAM,1:01:25,,123.39334664657,121.70708628813,
Men Elite,4,22180,Lars,Van der haar,BALOISE GLOWI LIONS,1:01:27,,131.66227600841,124.4519945295,
Men Elite,5,36277,Laurens,Sweeck,CRELAN-CORENDON,1:01:45,,137.8755606986,127.19690277086,
Men Elite,6,144667,Niels,Vandeputte,,1:01:48,,131.39455258662,129.94181101223,
Men Elite,7,155096,Felipe,Orts lloret,RIDLEY RACING TEAM,1:02:03,,144.85091715268,132.68671925359,
Men Elite,8,184957,Jente,Michels,,1:02:13,,146.01116993925,135.43162749496,
Men Elite,9,36284,Michael,Vanthourenhout,PAUWELS SAUZEN - ALTEZ INDUSTRIEBOUW CYCLING TEAM ,1:02:44,,134.65301323631,138.17653573632,
Men Elite,10,116009,Kevin,Kuhn,HEIZOMAT - CUBE,1:02:57,,145.34602059116,140.92144397769,
Men Elite,11,159497,Witse,Meeussen,CRELAN-CORENDON,1:02:57,,156.42980266643,143.66635221905,
Men Elite,12,144674,Anton,Ferdinande,,1:03:08,,162.28787202325,146.41126046042,
Men Elite,13,146964,Mees,Hendrikx,HEIZOMAT - CUBE,1:03:18,,160.91720418731,149.15616870178,
Men Elite,14,129684,Toon,Vandebosch,CRELAN-CORENDON,1:03:27,,148.04681400004,151.90107694315,
Men Elite,15,181210,Wout,Janssen,,1:03:28,,171.205200107,154.64598518451,
Men Elite,16,108208,Lander,Loockx,,1:03:55,,158.35198418532,157.39089342588,
Men Elite,17,146962,Ryan,Kamp,,1:04:04,,155.57064764725,160.13580166724,
Men Elite,18,174023,Emiel,Verstrynge,CRELAN-CORENDON,1:04:15,,132.5280630334,162.88070990861,
Men Elite,19,76451,Kevin,Suarez fernandez,NESTA - MMR CYLING TEAM,1:04:19,,185.35446254613,165.62561814997,
Men Elite,20,184962,Bailey,Groenendaal,,1:04:24,,197.52191037572,168.37052639134,
Men Elite,21,78126,Andrew,Strohmeyer,CXD TREK BIKES,1:04:42,,184.29412906222,171.1154346327,
Men Elite,22,147010,Sander,De vet,,1:05:51,,180.47214648853,173.86034287407,
Men Elite,23,108478,Robin,Alderweireld,,1:06:27,,194.66306640515,176.60525111543,
