Category Name,Place,RacerID,First Name,Last Name,Team Name,Time,License,Carried Points,Scored Points,
Men Elite,1,91571,Joris,Nieuwenhuis,RIDLEY RACING TEAM,1:01:20,,119.61351799781,111.26563950354,
Men Elite,2,36284,Michael,Vanthourenhout,PAUWELS SAUZEN - ALTEZ INDUSTRIEBOUW CYCLING TEAM ,1:02:08,,133.10632869842,114.30026474435,
Men Elite,3,144667,Niels,Vandeputte,,1:02:18,,130.3355805445,117.33488998516,
Men Elite,4,174023,Emiel,Verstrynge,CRELAN-CORENDON,1:02:23,,129.2603478284,120.36951522596,
Men Elite,5,184957,Jente,Michels,,1:02:25,,147.6670482894,123.40414046677,
Men Elite,6,76111,Toon,Aerts,DESCHACHT-HENS CX TEAM,1:02:26,,127.19746196546,126.43876570758,
Men Elite,7,161704,Joran,Wyseure,CRELAN-CORENDON,1:02:43,,130.02849792195,129.47339094839,
Men Elite,8,36277,Laurens,Sweeck,CRELAN-CORENDON,1:02:50,,138.68128263203,132.5080161892,
Men Elite,9,22180,Lars,Van der haar,BALOISE GLOWI LIONS,1:02:54,,130.52469884538,135.54264143,
Men Elite,10,129684,Toon,Vandebosch,CRELAN-CORENDON,1:02:57,,148.85692355338,138.57726667081,
Men Elite,11,174032,Victor,Van de putte,DESCHACHT-HENS CX TEAM,1:03:29,,166.09886396958,141.61189191162,
Men Elite,12,146964,Mees,Hendrikx,HEIZOMAT - CUBE,1:04:05,,160.3245040584,144.64651715243,
Men Elite,13,159497,Witse,Meeussen,CRELAN-CORENDON,1:04:24,,158.24749033512,147.68114239323,
Men Elite,14,153653,Cameron,Mason,SEVEN RACING,1:04:27,,153.17555764712,150.71576763404,
Men Elite,15,174015,Thibau,Nys,BALOISE GLOWI LIONS,1:04:57,,142.38377379082,153.75039287485,
Men Elite,16,184959,Danny,Van lierop,,1:05:02,,188.28745614961,156.78501811566,
Men Elite,17,184962,Bailey,Groenendaal,,1:05:10,,201.29213707764,159.81964335646,
Men Elite,18,146962,Ryan,Kamp,,1:05:19,,153.12980553993,162.85426859727,
Men Elite,19,194005,Clement,Horny,,1:05:40,,160.61139774858,165.88889383808,
Men Elite,20,155096,Felipe,Orts lloret,RIDLEY RACING TEAM,1:05:56,,147.91741685178,168.92351907889,
Men Elite,21,144674,Anton,Ferdinande,,1:06:35,,162.85426859727,171.9581443197,
Men Elite,22,22212,Tom,Meeusen,,1:06:51,,180.67796961097,174.9927695605,
Men Elite,23,147010,Sander,De vet,,1:07:21,,179.89568192989,178.02739480131,
Men Elite,24,174036,Miel,Storms,,-4 LAPS,,271.46342481589,181.06202004212,
Men Elite,25,175202,Senne,D´hollander,,-4 LAPS,,189.91793102087,184.09664528293,
Men Elite,26,159515,Matteo,Oberteicher,PURE ENERGY DRINK / HARO BIKES BY COREGO,-4 LAPS,,224.78201935021,187.13127052373,
Men Elite,27,181174,Filippo,Cecchi,,-5 LAPS,,250.8630648949,190.16589576454,
Men Elite,28,218909,Sjoerd,Van de mortel,,-5 LAPS,,247.63211628487,193.20052100535,
Men Elite,29,117885,Nicola,Parenti,,-6 LAPS,,258.49383007179,196.23514624616,
Men Elite,30,182063,Yuta,Okayama,OLANDA BASE/WATERSLEY,-7 LAPS,,254.53197210899,202.30439672777,
Men Elite,30,202059,David,Haverdings,BALOISE GLOWI LIONS,DNF,,175.80905932048,199.26977148697,
Men Elite,31,144676,Gerben,Kuypers,CHARLES LIÉGEOIS ROASTERY CX,DNF,,172.89653315001,205.33902196858,
Men Elite,32,160632,Remon,Delnoije,,DNF,,197.62457092886,208.37364720939,
Men Elite,33,189909,Arthur,Soontjens,,DNF,,201.02232014116,211.4082724502,
Men Elite,34,108478,Robin,Alderweireld,,DNF,,195.82366933049,214.442897691,
Men Junior,1,226832,Lars,Corsus,,0:43:58,,265.45022612774,250.97063263339,
Men Junior,2,238293,Emiel,Osaer,,0:44:17,,275.39430995315,255.73180732805,
Men Junior,3,226856,Brent,Lippens,,0:44:58,,295.52732591719,260.49298202272,
